sku,_store,_attribute_set,_type,_category,_root_category,_product_websites,activation_information,bid,cbid,code,color,computer_manufacturers,contrast_ratio,cost,country_of_manufacture,country_orgin,cpu_speed,created_at,custom_design,custom_design_from,custom_design_to,custom_layout_update,delivery,delivery_included,description,dimension,em_deal,em_featured,em_hot,em_label_bestseller,em_label_new,em_label_saleoff,enable_googlecheckout,finish,gallery,gender,gift_message_available,harddrive_speed,hardrive,has_options,height,image,image_label,in_depth,length,manufacturer,max_resolution,media_gallery,megapixels,memory,meta_description,meta_keyword,meta_title,minimal_price,model,msrp,msrp_display_actual_price_type,msrp_enabled,name,news_from_date,news_to_date,offer_type,options_container,page_layout,price,processor,qty_in_pack,ram_size,required_options,response_time,room,sales_notes,screensize,shape,shirt_size,shoe_size,shoe_type,short_description,small_image,small_image_label,special_from_date,special_price,special_to_date,status,tax_class_id,thumbnail,thumbnail_label,type_prefix,updated_at,url_key,url_path,vendor_code,visibility,weight,width,yml_export,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_links_related_sku,_links_related_position,_links_crosssell_sku,_links_crosssell_position,_links_upsell_sku,_links_upsell_position,_associated_sku,_associated_default_qty,_associated_position,_tier_price_website,_tier_price_customer_group,_tier_price_qty,_tier_price_price,_group_price_website,_group_price_customer_group,_group_price_price,_media_attribute_id,_media_image,_media_lable,_media_position,_media_is_disabled
,,Default,simple,Автокресла/Группа 1 (9-18кг),Root Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64103870,,Default,simple,Maxi-Cosi,Root Catalog,base,,1,,8712930044291,,,,,,,,2013-12-03 11:04:53,,,,,,0,,,0,0,0,0,0,0,1,,,,,,,0,0.45,no_selection,,,0.76,Maxi-Cosi,,,,,,,,,1,,Использовать настройки конфигурации,Использовать настройки конфигурации,Priori XP Deep Blue,,,vendor.model,Блок после информационной колонки,,12100.0000,,2,,0,,,,,,,,,,no_selection,,,,,1,2,no_selection,,,2014-03-30 12:14:45,priori-xp-deep-blue,priori-xp-deep-blue.html,,1,20.0000,0.71,0,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,Default,simple,Maxi-Cosi/Автокресла,Root Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Default,simple,Автокресла/Maxi-Cosi/Priori XP,Root Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Default,simple,Автокресла,Root Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Default,simple,Автокресла/Группа 1 (9-18кг),Root Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64106640,,Default,simple,Maxi-Cosi,Root Catalog,base,,,,8712930064350,,,,,,,,2013-12-03 11:04:56,,,,,,0,,,0,0,0,0,0,0,1,,,,,,,0,0.45,/a/0/a092b02076518121c1382462bf4152e5.jpg,,,0.76,Maxi-Cosi,,,,,,,,,,,Использовать настройки конфигурации,Использовать настройки конфигурации,Priori XP Deep Red,,,vendor.model,Блок после информационной колонки,,12280.0000,,2,,0,,,,,,,,,,/a/0/a092b02076518121c1382462bf4152e5.jpg,,,,,1,2,/a/0/a092b02076518121c1382462bf4152e5.jpg,,,2014-03-30 12:14:24,priori-xp-deep-red,priori-xp-deep-red.html,,1,20.0000,0.71,0,3.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/a/0/a092b02076518121c1382462bf4152e5.jpg,,1,0
,,Default,simple,Maxi-Cosi/Автокресла,Root Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Default,simple,Автокресла/Maxi-Cosi/Priori XP,Root Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Default,simple,Автокресла,Root Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Default,simple,Автокресла/Группа 1 (9-18кг),Root Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64103080,,Default,simple,Maxi-Cosi,Root Catalog,base,,,,8712930032458,,,,,,,,2013-12-03 11:04:58,,,,,,0,,,0,0,0,0,0,0,1,,,,,,,0,0.45,/d/3/d372eaf04cf21164310d625b728131d4.jpg,,,0.76,Maxi-Cosi,,,,,,,,,,,Использовать настройки конфигурации,Использовать настройки конфигурации,Priori XP Foggy dawn,,,vendor.model,Блок после информационной колонки,,11300.0000,,2,,0,,,,,,,,,,/d/3/d372eaf04cf21164310d625b728131d4.jpg,,,,,1,2,/d/3/d372eaf04cf21164310d625b728131d4.jpg,,,2014-03-30 12:13:21,priori-xp-foggy-dawn,priori-xp-foggy-dawn.html,,1,20.0000,0.71,0,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/d/3/d372eaf04cf21164310d625b728131d4.jpg,,1,0
,,Default,simple,Maxi-Cosi/Автокресла,Root Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Default,simple,Автокресла/Maxi-Cosi/Priori XP,Root Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Default,simple,Автокресла,Root Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Default,simple,Автокресла/Группа 1 (9-18кг),Root Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64102770,,Default,simple,Maxi-Cosi,Root Catalog,base,,,,8712930044260,,,,,,,,2013-12-03 11:05:01,,,,,,0,,,0,1,0,0,0,0,1,,,,,,,0,0.45,/3/d/3dc7a392235e1f5878562135bcb64bdd.jpg,,,0.76,Maxi-Cosi,,,,,,,,,,,Использовать настройки конфигурации,Использовать настройки конфигурации,Priori XP Marble Pink,,,vendor.model,Блок после информационной колонки,,12280.0000,,2,,0,,,,,,,,,,/3/d/3dc7a392235e1f5878562135bcb64bdd.jpg,,,,,1,2,/3/d/3dc7a392235e1f5878562135bcb64bdd.jpg,,,2014-03-30 12:12:56,priori-xp-marble-pink,priori-xp-marble-pink.html,,4,20.0000,0.71,0,7.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/3/d/3dc7a392235e1f5878562135bcb64bdd.jpg,,1,0
,,Default,simple,Maxi-Cosi/Автокресла,Root Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Default,simple,Автокресла/Maxi-Cosi/Priori XP,Root Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Default,simple,Автокресла,Root Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Default,simple,Автокресла/Группа 1 (9-18кг),Root Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64108220,,Default,simple,Maxi-Cosi,Root Catalog,base,,,,8712930073222,,,,,,,,2013-12-03 11:05:04,,,,,,0,,,0,0,0,0,0,0,1,,,,,,,0,0.45,/9/c/9c4b653735da9c755dff809907c15701.jpg,,,0.76,Maxi-Cosi,,,,,,,,,,,Использовать настройки конфигурации,Использовать настройки конфигурации,Priori XP Modern Black,,,vendor.model,Блок после информационной колонки,,12280.0000,,2,,0,,,,,,,,,,/9/c/9c4b653735da9c755dff809907c15701.jpg,,,,,1,2,/9/c/9c4b653735da9c755dff809907c15701.jpg,,,2014-03-30 12:12:34,priori-xp-modern-black,priori-xp-modern-black.html,,4,20.0000,0.71,0,16.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/9/c/9c4b653735da9c755dff809907c15701.jpg,,1,0
,,Default,simple,Maxi-Cosi/Автокресла,Root Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Default,simple,Автокресла/Maxi-Cosi/Priori XP,Root Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Default,simple,Автокресла,Root Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Default,simple,Автокресла/Группа 1 (9-18кг),Root Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64106650,,Default,simple,Maxi-Cosi,Root Catalog,base,,,,8712930064367,,,,,,,,2013-12-03 11:05:06,,,,,,0,,,0,0,0,0,0,0,1,,,,,,,0,0.45,/b/c/bc329154309b06b9052c69cdb33fcd4d.jpg,,,0.76,Maxi-Cosi,,,,,,,,,,,Использовать настройки конфигурации,Использовать настройки конфигурации,Priori XP Phantom,,,vendor.model,Блок после информационной колонки,,12280.0000,,2,,0,,,,,,,,,,/b/c/bc329154309b06b9052c69cdb33fcd4d.jpg,,,,,1,2,/b/c/bc329154309b06b9052c69cdb33fcd4d.jpg,,,2014-03-30 12:12:10,priori-xp-phantom,priori-xp-phantom.html,,4,20.0000,0.71,0,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/b/c/bc329154309b06b9052c69cdb33fcd4d.jpg,,1,0
,,Default,simple,Maxi-Cosi/Автокресла,Root Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Default,simple,Автокресла/Maxi-Cosi/Priori XP,Root Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Default,simple,Автокресла,Root Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Default,simple,Автокресла/Группа 1 (9-18кг),Root Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64103060,,Default,simple,Maxi-Cosi,Root Catalog,base,,,,8712930032434,,,,,,,,2013-12-03 11:05:09,,,,,,0,,,0,0,0,0,0,0,1,,,,,,,0,0.45,/c/c/cca2a06ab55e70ed24fe73db523fc4da.jpg,,,0.76,Maxi-Cosi,,,,,,,,,,,Использовать настройки конфигурации,Использовать настройки конфигурации,Priori XP Red & Blue,,,vendor.model,Блок после информационной колонки,,12600.0000,,2,,0,,,,,,,,,,/c/c/cca2a06ab55e70ed24fe73db523fc4da.jpg,,,,,1,2,/c/c/cca2a06ab55e70ed24fe73db523fc4da.jpg,,,2014-03-30 12:11:29,priori-xp-red-blue,priori-xp-red-blue.html,,1,20.0000,0.71,0,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/c/c/cca2a06ab55e70ed24fe73db523fc4da.jpg,,1,0
,,Default,simple,Maxi-Cosi/Автокресла,Root Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Default,simple,Автокресла/Maxi-Cosi/Priori XP,Root Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Default,simple,Автокресла,Root Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Default,simple,Автокресла/Группа 1 (9-18кг),Root Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64106180,,Default,simple,Maxi-Cosi,Root Catalog,base,,,,8712930061137,,,,,,,,2013-12-03 11:05:11,,,,,,0,,,0,0,0,0,0,0,1,,,,,,,0,0.45,/0/e/0ee01804b8fc89b8d2c6e6fde40c0aa9.jpg,,,0.76,Maxi-Cosi,,,,,,,,,,,Использовать настройки конфигурации,Использовать настройки конфигурации,Priori XP Solid Grey,,,vendor.model,Блок после информационной колонки,,12280.0000,,2,,0,,,,,,,,,,/0/e/0ee01804b8fc89b8d2c6e6fde40c0aa9.jpg,,,,,1,2,/0/e/0ee01804b8fc89b8d2c6e6fde40c0aa9.jpg,,,2014-03-30 12:11:05,priori-xp-solid-grey,priori-xp-solid-grey.html,,4,20.0000,0.71,0,15.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/0/e/0ee01804b8fc89b8d2c6e6fde40c0aa9.jpg,,1,0
,,Default,simple,Maxi-Cosi/Автокресла,Root Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Default,simple,Автокресла/Maxi-Cosi/Priori XP,Root Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Default,simple,Автокресла,Root Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Default,simple,Автокресла/Группа 1 (9-18кг),Root Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64102210,,Default,simple,Maxi-Cosi,Root Catalog,base,,,,8712930023906,,,,,,,,2013-12-03 11:05:14,,,,,,0,,,0,0,0,0,0,0,1,,,,,,,0,0.45,/1/0/10872e8956dfee82d25701a99bf9ea96.jpg,,,0.76,Maxi-Cosi,,,,,,,,,,,Использовать настройки конфигурации,Использовать настройки конфигурации,Priori XP Tango red,,,vendor.model,Блок после информационной колонки,,12100.0000,,2,,0,,,,,,,,,,/1/0/10872e8956dfee82d25701a99bf9ea96.jpg,,,,,1,2,/1/0/10872e8956dfee82d25701a99bf9ea96.jpg,,,2014-03-30 12:10:41,priori-xp-tango-red,priori-xp-tango-red.html,,1,20.0000,0.71,0,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/1/0/10872e8956dfee82d25701a99bf9ea96.jpg,,1,0
,,Default,simple,Maxi-Cosi/Автокресла,Root Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Default,simple,Автокресла/Maxi-Cosi/Priori XP,Root Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Default,simple,Автокресла,Root Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Default,simple,Автокресла/Группа 1 (9-18кг),Root Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64105350,,Default,simple,Maxi-Cosi,Root Catalog,base,,,,8712930061144,,,,,,,,2013-12-03 11:05:16,,,,,,0,,,0,0,0,0,0,0,1,,,,,,,0,0.45,/9/f/9fda7764388401eada78601b9ca0dad6.jpg,,,0.76,Maxi-Cosi,,,,,,,,,,,Использовать настройки конфигурации,Использовать настройки конфигурации,Priori XP Walnut Brown,,,vendor.model,Блок после информационной колонки,,12280.0000,,2,,0,,,,,,,,,,/9/f/9fda7764388401eada78601b9ca0dad6.jpg,,,,,1,2,/9/f/9fda7764388401eada78601b9ca0dad6.jpg,,,2014-03-30 12:10:16,priori-xp-walnut-brown,priori-xp-walnut-brown.html,,4,20.0000,0.71,0,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/9/f/9fda7764388401eada78601b9ca0dad6.jpg,,1,0
,,Default,simple,Maxi-Cosi/Автокресла,Root Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Default,simple,Автокресла/Maxi-Cosi/Priori XP,Root Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75115390,,Default,simple,Автокресла,Root Catalog,base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Default,simple,Maxi-Cosi,Root Catalog,base,,1,,8712930060796,,,,,,,,2013-12-03 11:05:23,,,,,,0,"<p>Детское автомобильное сиденье Maxi-Cosi Rodi Air Pro - это улучшенная модель автокресла Rodi XR. Улучшение заключается в <strong>дополнительной амортизаторной подушке в подголовнике, обеспечивающей еще большую безопасность</strong>. Кроме этого, имеет независимую регулировку наклона спинки сидения, а так же регулировку высоты.</p>
<ul>
<li>дополнительноя амортизаторная подушка в подголовнике</li>
<li>при достижении ребенком веса более 25 кг, спинка автокресла снимается и используется сидение &ndash; бустер до возраста 12 лет</li>
<li>подголовник у модели Maxi-Cosi Rodi AP легко регулируется и имеет 8 фиксируемых положений, при этом высота спинки увеличивается до 16 см</li>
<li><strong>специальная скоба в районе подголовника</strong> служит дополнительным креплением кресла в машине. Данное приспособление позволяет избежать скольжения кресла из стороны в сторону даже при совершении резких поворотов автомобиля</li>
<li>спинка регулируется по ширине</li>
<li>благодаря отклоняющейся спинке и удобной основе автокресло можно перевести в положение комфортного отдыха</li>
<li>крепится в автомобиле 3-х точечным штатным ремнём безопасности</li>
<li>съёмные чехлы легко стираются при t 30&deg;C , в режиме деликатной стирки</li>
</ul>",,0,0,0,0,0,0,1,,,,,,,0,0.47,no_selection,,,0.8,Maxi-Cosi,,,,,,,,,1,,Использовать настройки конфигурации,Использовать настройки конфигурации,Rodi Air pro Checker Blue,,,vendor.model,Блок после информационной колонки,,7300.0000,,2,,0,,,,,,,,,"<p>Детское автомобильное сиденье Maxi-Cosi Rodi Air Pro - это улучшенная модель автокресла Rodi XR. Улучшение заключается в <strong>дополнительной амортизаторной подушке в подголовнике, обеспечивающей еще большую безопасность</strong>. Кроме этого, имеет независимую регулировку наклона спинки сидения, а так же регулировку высоты.</p>",no_selection,,,,,2,2,no_selection,,,2014-03-30 12:09:54,rodi-air-pro-checker-blue,rodi-air-pro-checker-blue.html,,rodi-air-pro-checker-blue,11.5000,0.42,0,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,Default,simple,Maxi-Cosi/Автокресла,Root Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Default,simple,Автокресла/Maxi-Cosi/Rodi Air pro,Root Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Default,simple,Автокресла,Root Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75103870,,Default,simple,Автокресла/Группа 2/3 (15-36кг),Root Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
